time,pwm,ax,ay,az,gx,gy,gz,vibration,label
2932593,150,0.0330,0.2147,-0.1252,0.91,-2.50,-1.87,0.1724,1
2932602,150,0.0330,0.2147,-0.1252,0.91,-2.50,-1.87,0.1867,1
2932613,150,0.2758,0.0232,0.1604,-3.37,-1.27,5.47,0.2077,1
2932623,150,0.1959,0.0991,0.2210,-0.08,0.93,-5.40,0.2270,1
2932633,150,0.1076,0.1289,0.1353,-5.56,-3.18,0.13,0.2351,1
2932643,150,-0.0239,0.0428,0.0443,0.01,9.56,13.69,0.2340,1
2932653,150,-0.1001,0.0114,0.0097,-1.54,7.89,3.02,0.2280,1
2932663,150,-0.0972,-0.0940,-0.0406,-2.28,2.85,-0.50,0.2245,1
2932673,150,-0.0516,0.0753,-0.1708,0.90,-0.48,5.64,0.2226,1
2932683,150,0.0902,0.1725,-0.0165,-1.98,-3.17,1.66,0.2195,1
2932693,150,0.1157,0.0406,0.0006,-1.71,-2.92,3.04,0.2083,1
2932703,150,0.1173,0.0937,0.0081,-0.01,-0.01,-0.01,0.1984,1
2932713,150,0.0568,0.0725,-0.0441,-6.18,2.39,7.24,0.1737,1
2932723,150,-0.0661,0.0612,-0.1577,-3.25,1.23,3.34,0.1542,1
2932733,150,-0.0847,0.0459,0.0706,-0.28,5.85,7.85,0.1433,1
2932743,150,-0.0716,-0.0512,-0.0010,-6.05,3.98,-1.98,0.1445,1
2932753,150,0.0038,0.0717,0.0009,-1.37,1.76,2.41,0.1428,1
2932763,150,-0.1430,0.0859,-0.1456,-4.63,4.50,3.89,0.1526,1
2932773,150,0.0559,-0.0628,0.0150,0.24,-3.59,-6.90,0.1424,1
2932783,150,-0.0098,0.0828,-0.0691,1.13,-4.85,-2.56,0.1328,1
2932793,150,0.0275,-0.0255,0.0921,-5.77,2.79,3.59,0.1308,1
2932803,150,-0.1484,-0.0041,-0.1030,-2.19,5.17,3.92,0.1346,1
2932813,150,-0.0094,-0.1010,0.1737,0.95,6.99,1.96,0.1453,1
2932823,150,-0.0882,-0.1445,0.1007,0.50,4.50,-1.26,0.1473,1
2932833,150,-0.2605,-0.0296,-0.0585,3.78,5.21,1.80,0.1658,1
2932843,150,-0.1320,-0.0269,-0.1168,-1.30,2.47,0.54,0.1729,1
2932853,150,-0.0895,-0.0660,-0.0391,-1.91,2.62,3.25,0.1754,1
2932863,150,-0.0796,0.1990,-0.1001,-0.58,1.25,1.67,0.1774,1
2932873,150,0.0653,0.0714,-0.0722,-3.20,0.62,-0.34,0.1794,1
2932883,150,0.1004,-0.0391,0.0600,-2.80,4.43,2.60,0.1804,1
2932893,150,0.0363,-0.0929,0.1281,-3.73,2.05,1.25,0.1849,1
2932903,150,0.0876,-0.1252,0.1309,-4.10,1.76,-1.65,0.1870,1
2932913,150,-0.1100,-0.0078,0.0546,-1.52,5.64,7.92,0.1801,1
2932923,150,0.0198,-0.0370,0.0294,-2.42,4.60,-0.54,0.1698,1
2932933,150,-0.0078,0.0359,0.0487,-3.47,4.36,4.26,0.1482,1
2932943,150,-0.0225,0.0879,-0.1205,-1.70,0.73,1.89,0.1452,1
2932953,150,-0.0042,0.0294,-0.0536,0.62,2.60,-3.42,0.1416,1
2932963,150,-0.0727,-0.0326,0.0420,-2.19,3.96,3.97,0.1236,1
2932973,150,0.0486,0.0150,0.0861,-1.54,1.56,2.31,0.1217,1
2932982,150,0.0486,0.0150,0.0861,-1.54,1.56,2.31,0.1196,1
2932993,150,-0.0371,0.0106,0.1001,-1.34,7.29,6.44,0.1132,1
2933003,150,0.0545,-0.0090,0.0357,-6.17,4.33,4.33,0.0959,1
2933013,150,-0.0797,0.0764,-0.1367,-2.90,-2.21,-0.48,0.1038,1
2933023,150,-0.0376,0.0461,-0.0857,0.81,3.01,2.76,0.1077,1
2933033,150,-0.0344,0.0851,-0.1501,-0.66,3.28,2.36,0.1196,1
2933043,150,-0.0709,0.0647,-0.1155,-1.31,-0.25,2.31,0.1196,1
2933053,150,0.0544,0.1539,-0.1298,-1.99,-6.69,-1.25,0.1352,1
2933063,150,-0.0042,0.1972,-0.0769,-5.02,-3.14,1.17,0.1481,1
2933073,150,-0.1236,-0.0380,-0.0287,-4.71,6.73,11.77,0.1506,1
2933083,150,0.1411,-0.0343,0.0066,-3.23,-1.37,-6.21,0.1543,1
2933093,150,-0.1659,-0.0256,0.0438,-1.95,3.65,2.01,0.1602,1
2933103,150,-0.0883,-0.0321,0.0236,-0.02,3.15,1.56,0.1618,1
2933113,150,-0.0891,0.0162,-0.0627,-2.01,2.32,2.28,0.1559,1
2933123,150,-0.0749,-0.0012,-0.0237,-0.44,3.85,3.08,0.1544,1
2933133,150,0.0172,0.0656,-0.0751,0.44,2.40,-0.83,0.1475,1
2933143,150,-0.1047,0.0905,-0.0597,-2.30,6.24,5.37,0.1476,1
2933153,150,0.0704,-0.0244,0.0433,-3.63,-0.38,-2.52,0.1348,1
2933163,150,0.0154,-0.0868,0.0544,-2.71,-0.66,3.63,0.1215,1
2933173,150,-0.0903,0.0478,0.0065,-6.15,2.24,3.05,0.1185,1
2933183,150,0.0039,-0.0616,0.0195,-5.17,7.08,5.18,0.1112,1
2933193,150,-0.1108,0.0440,-0.0190,-1.34,8.93,6.10,0.1039,1
2933203,150,-0.0702,0.0526,-0.0722,-4.02,2.75,0.57,0.1056,1
2933213,150,0.0799,0.0100,-0.1049,-0.11,-3.82,-6.43,0.1081,1
2933223,150,-0.0686,0.0678,-0.1233,-1.92,-1.23,-0.40,0.1163,1
2933233,150,0.0665,-0.1082,0.1023,-5.34,0.78,0.31,0.1231,1
2933243,150,-0.0601,0.1075,-0.0654,-0.43,0.83,0.47,0.1218,1
2933253,150,-0.1894,0.1101,-0.0729,-4.69,-0.61,2.95,0.1394,1
2933263,150,0.1559,-0.1644,0.0637,-3.85,-1.16,-1.98,0.1545,1
2933273,150,0.0537,-0.1073,0.1387,-2.04,2.21,2.56,0.1619,1
2933283,150,-0.0026,-0.0351,-0.0829,-1.36,1.24,0.51,0.1631,1
2933293,150,-0.0178,-0.0349,-0.0152,0.27,3.35,5.44,0.1591,1
2933303,150,-0.1100,-0.0027,0.0532,-1.53,2.90,3.21,0.1597,1
2933313,150,-0.1127,-0.0257,0.0268,-3.35,5.18,5.22,0.1587,1
2933323,150,-0.0224,-0.0537,0.0090,-3.75,4.95,3.37,0.1519,1
2933333,150,-0.0393,0.0046,-0.0190,-1.85,2.42,2.44,0.1435,1
2933343,150,-0.0547,0.0089,-0.0300,-0.53,2.35,1.68,0.1381,1
2933353,150,-0.0581,0.0348,0.0190,-2.34,4.65,7.92,0.1193,1
2933363,150,-0.0316,-0.1719,0.0081,-0.01,-0.01,-0.01,0.1084,1
2933373,150,-0.1124,0.0387,-0.0395,-2.42,8.42,8.14,0.0998,1
2933383,150,0.0665,0.0179,-0.0262,-4.33,2.79,1.04,0.0984,1
2933393,150,0.0933,-0.0326,-0.0040,-0.08,2.31,-3.80,0.1024,1
2933402,150,0.0933,-0.0326,-0.0040,-0.08,2.31,-3.80,0.0999,1
2933413,150,0.0441,-0.0233,0.0131,-0.40,-1.73,-5.24,0.0940,1
2933423,150,-0.0953,0.0517,0.0130,-5.14,6.08,8.79,0.0984,1
2933433,150,-0.0594,0.0720,0.0604,-1.33,-2.57,4.13,0.1035,1
2933443,150,0.0768,-0.1047,0.1153,-5.11,0.56,0.53,0.1155,1
2933453,150,-0.1039,0.0340,-0.0382,-1.56,4.82,3.50,0.1191,1
2933463,150,-0.0236,-0.0577,0.0548,-4.15,1.40,3.24,0.1087,1
2933473,150,-0.1322,0.1198,-0.0916,-0.34,3.31,2.98,0.1194,1
2933483,150,-0.2115,0.0456,-0.0231,-0.09,4.31,6.50,0.1358,1
2933493,150,-0.0576,-0.0461,0.1274,-1.06,3.22,5.68,0.1401,1
2933503,150,-0.0563,0.1073,-0.0460,-5.92,-2.31,-4.69,0.1426,1
2933513,150,-0.1035,0.1960,-0.0737,-0.40,2.88,1.81,0.1598,1
2933523,150,0.0776,0.0374,-0.0646,-3.80,1.69,1.12,0.1597,1
2933533,150,0.0020,-0.0584,0.0239,-3.50,4.72,3.70,0.1570,1
2933543,150,0.0380,-0.0614,0.0735,-4.08,0.46,0.57,0.1507,1
2933553,150,-0.0196,-0.0470,0.0541,-2.84,3.42,3.07,0.1481,1
2933563,150,-0.0522,0.0022,0.0003,-0.24,3.21,1.82,0.1466,1
2933573,150,-0.0829,0.0512,-0.0409,-4.26,1.19,3.55,0.1364,1
2934582,150,-0.0829,0.0512,-0.0409,-4.26,1.19,3.55,0.1224,1
2934585,150,0.0288,0.1902,-0.0990,-0.62,2.80,-1.27,0.1323,1
2934594,150,-0.2071,-0.0011,-0.0740,-7.51,-0.47,2.59,0.1437,1
2934604,150,0.0029,0.0154,0.0807,2.08,2.05,-1.82,0.1260,1
2934614,150,0.0382,0.0670,0.0524,0.63,2.86,-1.68,0.1248,1
2934624,150,-0.0516,0.0748,-0.1179,-2.92,2.99,4.09,0.1319,1
2934634,150,-0.1097,0.0269,-0.0271,-4.36,4.32,6.70,0.1330,1
2935643,150,-0.1097,0.0269,-0.0271,-4.36,4.32,6.70,0.1360,1
2935646,150,0.0006,-0.0402,0.0753,-4.02,1.41,4.54,0.1376,1
2935655,150,0.0168,0.0163,0.0404,-5.45,-1.07,2.17,0.1343,1
2935665,150,-0.0852,0.0289,-0.0817,-0.74,-2.43,0.76,0.1356,1
2935675,150,0.0130,0.1139,-0.1638,-0.41,-5.12,-0.42,0.1331,1
2935685,150,-0.0933,-0.2057,-0.0010,-4.35,2.87,-1.78,0.1341,1
2935695,150,-0.0313,-0.0065,-0.0181,-1.96,-0.01,-0.01,0.1320,1
2935705,150,0.0175,0.0926,-0.0872,-2.21,2.62,-2.57,0.1350,1
2935715,150,-0.0756,-0.0295,0.0049,-4.64,3.03,5.71,0.1291,1
2935724,150,-0.0756,-0.0295,0.0049,-4.64,3.03,5.71,0.1264,1
2935735,150,0.0316,-0.0282,0.0813,-3.92,-0.98,-1.26,0.1244,1
2935745,150,-0.0164,-0.0335,0.0126,-3.08,4.00,3.47,0.1220,1
2935755,150,-0.0242,0.0477,-0.0312,-3.60,4.66,8.34,0.1227,1
2935765,150,-0.0372,0.0133,-0.0766,-3.07,2.92,-0.91,0.1197,1
2935775,150,-0.1110,0.0493,-0.0614,-1.97,-1.97,-1.97,0.1104,1
2935785,150,0.0098,-0.0348,0.0340,-1.02,1.62,3.78,0.0856,1
2935794,150,0.0098,-0.0348,0.0340,-1.02,1.62,3.78,0.0862,1
2935805,150,0.0370,-0.0716,0.0482,2.73,-0.26,-1.58,0.0817,1
2935815,150,-0.1104,0.0662,-0.0648,-0.73,3.79,2.03,0.0899,1
2935825,150,-0.0503,-0.0831,0.0907,0.37,1.40,0.96,0.0959,1
2935835,150,-0.0640,-0.0143,-0.1279,-0.18,1.35,1.02,0.1020,1
2935845,150,-0.0589,0.0514,-0.0823,-3.47,-4.18,-1.69,0.1075,1
2935855,150,-0.1193,0.0460,0.0081,-0.01,-0.01,-0.01,0.1132,1
2935865,150,0.0262,-0.0013,0.0643,-1.99,5.48,2.31,0.1120,1
2935875,150,-0.0460,-0.0107,0.0654,-3.58,0.11,2.77,0.1065,1
2935885,150,-0.2236,0.1240,-0.1553,-1.18,5.02,5.93,0.1416,1
2935895,150,0.1397,-0.0807,0.0534,-2.05,-4.41,-2.79,0.1506,1
2935905,150,0.0766,0.0881,0.1032,-3.89,-3.92,-11.42,0.1557,1
2935915,150,-0.0816,0.0284,-0.0764,0.63,6.93,8.43,0.1532,1
2935925,150,-0.0908,0.0070,-0.0844,-3.53,7.80,4.10,0.1525,1
2935935,150,0.0913,0.0976,-0.0004,1.44,0.38,-2.61,0.1516,1
2935945,150,-0.0561,-0.0694,0.0577,-3.82,2.69,3.61,0.1511,1
2935954,150,-0.0561,-0.0694,0.0577,-3.82,2.69,3.61,0.1494,1
2935965,150,-0.0430,0.0607,-0.0491,-3.53,4.08,9.24,0.1504,1
2935975,150,0.0815,0.0428,-0.0343,-4.21,0.27,-2.18,0.1515,1
2936985,150,0.0815,0.0428,-0.0343,-4.21,0.27,-2.18,0.1223,1
2936988,150,-0.0463,-0.0362,0.0142,-6.93,-3.73,-6.34,0.1115,1
2936997,150,0.0035,-0.0271,-0.0030,-1.92,2.28,4.71,0.1004,1
2937007,150,-0.0546,0.0493,-0.0052,-3.80,1.03,0.80,0.0964,1
2937017,150,-0.0099,-0.0179,-0.0035,-3.60,-1.07,0.74,0.0883,1
2937027,150,-0.0791,0.0287,-0.0643,-2.01,4.97,5.88,0.0845,1
2937037,150,-0.0413,0.0781,0.0081,-0.01,-0.01,-0.01,0.0824,1
2937047,150,0.0514,-0.0440,0.0751,-3.95,-0.48,-0.89,0.0818,1
2937057,150,-0.0881,-0.0012,0.0210,1.81,5.62,4.31,0.0819,1
2937067,150,-0.0769,0.0639,0.0112,-4.02,6.73,5.28,0.0822,1
2937077,150,0.0008,-0.0138,0.0646,0.34,-0.57,0.37,0.0789,1
2937087,150,-0.0178,-0.0164,0.0435,-0.55,3.69,0.98,0.0781,1
2937097,150,-0.1024,0.0446,-0.1495,-7.52,3.44,2.98,0.0975,1
2937107,150,0.0118,0.0013,-0.1507,-7.61,4.85,8.65,0.1061,1
2937117,150,-0.0986,0.1217,0.0556,0.02,4.72,5.33,0.1182,1
2937127,150,0.0112,0.0806,-0.0565,-2.14,-4.24,-2.76,0.1176,1
2937137,150,-0.0318,0.0091,0.0534,-2.27,4.44,4.67,0.1159,1
2937147,150,-0.0352,0.0344,-0.0373,-2.94,-3.93,-1.83,0.1131,1
2937157,150,0.0912,-0.0448,0.0092,1.70,-1.69,-4.80,0.1141,1
2937167,150,-0.0490,0.0155,0.0308,0.09,3.32,3.91,0.1112,1
2937177,150,0.0864,0.0260,-0.0026,-2.51,2.58,0.37,0.1129,1
2937187,150,0.0299,0.0295,0.0145,-2.79,-1.73,0.08,0.1127,1
2937197,150,0.0039,0.0919,-0.1284,0.66,-2.20,-1.59,0.1082,1
2937207,150,-0.0270,-0.0773,0.1194,-4.70,-1.35,0.29,0.1073,1
2937217,150,0.0248,0.0781,0.0081,-0.01,-0.01,-0.01,0.0971,1
2937742,150,0.0248,0.0781,0.0081,-0.01,-0.01,-0.01,0.0956,1
2937744,150,-0.0544,0.0543,-0.0793,-5.54,3.02,5.59,0.0998,1
2937753,150,-0.0544,0.0543,-0.0793,-5.54,3.02,5.59,0.1039,1
2937764,150,0.0065,0.0797,-0.0936,-3.05,1.47,3.47,0.1062,1
2937774,150,0.0836,-0.0636,-0.1083,-8.42,5.31,3.57,0.1149,1
2937783,150,0.0836,-0.0636,-0.1083,-8.42,5.31,3.57,0.1210,1
2937794,150,0.0017,-0.0625,0.0745,-0.08,1.50,0.25,0.1241,1
2937804,150,-0.0120,0.0244,-0.0227,-2.53,-1.97,-1.97,0.1142,1
2937814,150,0.0237,-0.0454,0.0309,-3.93,-3.93,-3.93,0.1063,1
2937824,150,0.0463,-0.0061,0.0152,1.98,0.49,0.16,0.1042,1
2937834,150,-0.0146,0.0446,-0.0394,-6.19,-1.21,2.27,0.1027,1
2937844,150,0.1404,-0.1215,0.0847,-0.73,3.54,3.82,0.1162,1
2937854,150,0.0952,-0.0213,0.0056,-2.81,-3.31,-1.63,0.1150,1
2937864,150,0.0468,0.1806,-0.1391,-2.58,-3.50,-7.11,0.1309,1
2937874,150,-0.0065,0.0799,-0.0842,0.59,2.73,3.79,0.1273,1
2937884,150,0.0969,-0.0374,0.0542,-2.57,4.54,0.68,0.1237,1
2937894,150,0.0449,-0.0492,0.0980,1.52,1.63,-0.01,0.1256,1
2937904,150,-0.0517,-0.0030,0.0371,-1.64,4.07,2.92,0.1267,1
2937914,150,-0.0408,0.0152,-0.0690,-3.06,1.63,-0.69,0.1279,1
2937924,150,-0.0034,0.0186,0.0656,-0.06,2.18,2.15,0.1288,1
2939528,150,-0.0034,0.0186,0.0656,-0.06,2.18,2.15,0.1291,1
2939531,150,0.0760,-0.1732,0.1658,6.69,1.44,-6.77,0.1372,1
2939540,150,-0.0861,0.0800,-0.1858,-8.08,1.98,11.79,0.1507,1
2939550,150,0.0252,0.1159,-0.0488,-1.21,5.40,3.66,0.1376,1
2939560,150,-0.0609,-0.0226,0.0631,-6.67,5.47,2.27,0.1357,1
2939570,150,-0.1818,0.0068,-0.0608,-4.49,4.63,9.42,0.1439,1
2939580,150,0.0772,0.0286,0.0036,1.15,-0.01,-0.01,0.1414,1
2939589,150,0.0772,0.0286,0.0036,1.15,-0.01,-0.01,0.1423,1
2939600,150,-0.0900,0.0637,0.0368,1.21,6.34,6.11,0.1447,1
2939886,150,-0.0118,1.0987,1.2788,158.91,158.91,160.24,0.5520,1
2939889,150,0.0259,-0.0365,0.0062,-4.16,1.98,1.10,0.5518,1
2939898,150,-0.0421,0.0168,-0.0758,-5.99,3.26,7.10,0.5467,1
2939908,150,-0.0255,0.0732,-0.1275,-7.29,-0.05,0.01,0.5444,1
2939918,150,-0.0377,0.0358,-0.1283,-3.44,-0.34,-2.69,0.5446,1
2939928,150,0.0244,-0.0563,0.0908,0.74,-0.65,-0.82,0.5450,1
2939938,150,0.0806,-0.0157,0.0081,-0.01,-0.01,-0.01,0.5422,1
2939948,150,0.1632,-0.1258,0.1568,2.23,2.73,-3.19,0.5477,1
2939957,150,0.1632,-0.1258,0.1568,2.23,2.73,-3.19,0.5532,1
2939968,150,0.0589,-0.1545,0.1707,7.54,3.99,-1.83,0.5571,1
2939978,150,0.1544,0.0562,0.0358,-1.85,-7.59,-9.85,0.1700,1
2939988,150,-0.0868,0.0476,0.0324,4.59,5.06,7.97,0.1725,1
2939998,150,-0.0505,-0.0484,0.0322,-7.59,4.03,2.68,0.1720,1
2940008,150,-0.1442,0.0210,-0.0873,-4.52,5.00,9.66,0.1739,1
2940018,150,0.1097,0.0100,0.0349,0.82,-4.33,-5.08,0.1722,1
2940028,150,-0.2324,0.0733,0.0033,1.47,6.33,5.13,0.1855,1
2940038,150,-0.0091,0.0151,-0.0235,-4.02,-1.20,1.18,0.1839,1
2940048,150,-0.0981,-0.1876,-0.0076,-1.97,-1.97,-1.97,0.1777,1
2940058,150,0.0920,-0.0713,0.0866,-2.11,-1.21,-2.60,0.1643,1
2940068,150,-0.0070,0.0122,0.0256,-0.60,2.80,-2.31,0.1464,1
2940078,150,0.0369,0.0553,0.0369,-0.48,5.60,1.69,0.1385,1
2940088,150,0.0365,0.0545,-0.0101,-4.27,-2.24,0.32,0.1361,1
2940098,150,-0.0345,0.1086,-0.1218,-3.42,3.27,5.03,0.1439,1
2940108,150,0.0087,-0.0068,-0.0121,-4.13,0.31,0.53,0.1337,1
2940118,150,-0.0368,0.0346,-0.1021,-5.11,3.35,7.28,0.1335,1
2940128,150,-0.0961,0.1214,-0.1446,-6.89,2.17,3.45,0.1280,1
2940138,150,-0.0301,0.0539,-0.1305,-2.77,-1.05,-2.73,0.1356,1
2940148,150,-0.0438,0.0191,0.1169,0.03,1.92,1.44,0.1244,1
2940158,150,0.0604,0.0007,0.0242,-3.04,-2.76,-1.72,0.1175,1
2940168,150,-0.2177,0.1301,-0.0853,-4.46,9.89,9.44,0.1445,1
2940178,150,0.0819,-0.1858,0.2108,2.68,2.61,-2.56,0.1699,1
2940188,150,0.0108,0.0392,-0.1369,-7.35,3.21,7.85,0.1745,1
2940198,150,-0.0798,-0.0984,0.1553,5.72,4.44,-0.77,0.1780,1
2940208,150,-0.2324,0.1542,0.0107,2.43,6.37,12.58,0.1986,1
2940218,150,-0.0978,-0.0958,0.0768,-4.96,6.05,6.99,0.2016,1
2940228,150,-0.0502,0.2312,-0.1093,-1.02,0.84,11.85,0.2072,1
2940238,150,-0.1188,-0.0658,0.0014,-1.08,3.27,5.26,0.2066,1
2940248,150,-0.1407,-0.0123,-0.0118,1.58,4.11,-6.81,0.2076,1
2941257,150,-0.1407,-0.0123,-0.0118,1.58,4.11,-6.81,0.2114,1
2941260,150,-0.1815,0.0309,0.0536,1.87,9.66,7.56,0.2030,1
2941269,150,0.1301,0.1057,-0.0083,-4.37,-5.74,-6.24,0.1883,1
2941279,150,-0.0913,0.1044,-0.1602,-4.19,4.25,5.11,0.1947,1
2941289,150,-0.0645,0.0049,-0.1810,-10.56,2.88,10.91,0.1939,1
2941299,150,-0.2234,0.1022,-0.0341,0.68,6.88,8.60,0.1896,1
2941309,150,0.0216,0.2048,-0.0959,-5.76,-3.22,7.39,0.1966,1
2941319,150,0.1472,0.0728,0.0522,-1.76,-7.43,-15.76,0.1866,1
2941329,150,-0.0987,-0.0933,-0.0673,-6.89,2.94,12.43,0.1878,1
2941339,150,0.2212,-0.0744,0.0059,-5.95,2.82,3.47,0.1968,1
2941349,150,-0.0577,0.0164,-0.0579,-3.86,-2.67,3.76,0.1934,1
2941359,150,-0.0447,0.0232,-0.0577,-2.92,-0.35,0.18,0.1852,1
2941369,150,-0.1537,0.0434,-0.0744,-6.06,0.02,3.88,0.1860,1
2941379,150,0.0646,-0.0228,0.0653,-4.35,-1.57,-0.99,0.1761,1
2941388,150,0.0646,-0.0228,0.0653,-4.35,-1.57,-0.99,0.1679,1
2941399,150,0.0105,0.1087,-0.0846,-4.72,-0.94,2.40,0.1548,1
2941409,150,0.0534,0.0268,-0.0061,-3.78,-3.15,-3.98,0.1384,1
2941419,150,-0.0228,-0.0581,-0.0117,-4.22,-0.50,-1.45,0.1288,1
2941429,150,-0.0542,-0.0384,0.0213,-0.56,1.53,1.17,0.1216,1
2941439,150,-0.0679,0.0250,-0.0424,-4.08,2.79,5.56,0.1002,1
2941449,150,0.0029,-0.1429,0.1446,1.81,3.28,0.81,0.1161,1
2941459,150,-0.0312,-0.0539,0.1032,-1.97,-1.97,-1.97,0.1198,1
2941469,150,-0.1189,-0.0159,-0.0113,-2.37,2.36,3.27,0.1126,1
2941478,150,-0.1189,-0.0159,-0.0113,-2.37,2.36,3.27,0.1151,1
2941489,150,0.0527,-0.1893,0.1821,2.84,3.83,-1.38,0.1397,1
2941499,150,0.0872,-0.1700,0.1308,3.27,0.18,-6.01,0.1516,1
2941509,150,-0.0145,0.1209,-0.0520,-1.26,-0.90,0.44,0.1561,1
2941519,150,-0.1095,0.0957,-0.0919,-4.99,5.10,6.11,0.1641,1
2941529,150,0.0137,-0.2223,0.0782,3.35,-1.54,-6.53,0.1789,1
2941539,150,-0.0477,-0.0217,0.1375,-2.12,5.92,3.55,0.1830,1
2941549,150,0.2193,-0.0614,0.0943,1.02,-3.62,-13.31,0.1882,1
2941559,150,0.0464,-0.0681,0.0867,4.05,2.19,-0.01,0.1881,1
2941569,150,0.0316,0.0695,-0.0225,-4.01,2.03,13.80,0.1860,1
2941579,150,-0.0321,0.1883,-0.0066,-0.28,3.04,8.68,0.1918,1
2941589,150,-0.2060,0.1306,-0.0544,-0.01,-0.01,-0.01,0.1893,1
2941599,150,-0.0798,-0.0144,-0.0791,-5.22,3.97,7.18,0.1783,1
2941609,150,0.0683,0.0081,0.0584,1.36,-0.96,-7.50,0.1756,1
2941618,150,0.0683,0.0081,0.0584,1.36,-0.96,-7.50,0.1694,1
2941629,150,0.0860,0.1446,-0.0090,-2.39,-4.00,-4.23,0.1611,1
2941639,150,0.0892,-0.1709,0.1326,0.45,1.05,-6.83,0.1711,1
2941649,150,0.0161,0.1241,-0.0248,-2.04,0.53,1.16,0.1575,1
2941659,150,0.0543,-0.1850,0.0979,1.83,0.60,-4.89,0.1675,1
2941669,150,0.0472,0.0873,-0.0823,-5.01,-0.07,-0.62,0.1706,1
2941679,150,-0.0145,0.0218,-0.0937,-2.35,-0.73,-2.13,0.1624,1
2941689,150,0.0306,-0.0176,0.0217,-0.24,4.72,3.08,0.1425,1
2941699,150,-0.1735,0.0874,0.0156,-0.99,10.73,9.39,0.1511,1
2941709,150,-0.3606,-0.1719,0.0081,-0.01,-0.01,-0.01,0.1949,1
2941718,150,-0.3606,-0.1719,0.0081,-0.01,-0.01,-0.01,0.2305,1
2941729,150,0.1389,-0.1819,0.1869,5.31,-2.61,-13.04,0.2429,1
2941739,150,0.0357,-0.0106,-0.0846,-6.63,3.36,7.11,0.2332,1
2941749,150,-0.0051,0.1934,-0.1287,-6.84,-2.02,12.27,0.2412,1
2941759,150,-0.0806,0.0611,-0.0937,-3.95,4.76,15.13,0.2354,1
2941769,150,0.0651,0.0635,-0.0535,-3.82,0.56,13.37,0.2342,1
2941779,150,-0.1492,-0.1043,0.0181,2.53,3.90,-0.01,0.2393,1
2941789,150,-0.0430,0.0863,0.0192,15.60,-7.85,-7.85,0.2409,1
2941799,150,-0.0142,0.0819,0.0324,-0.24,2.76,2.60,0.2346,1
2941809,150,-0.1854,0.0879,-0.0770,-4.06,1.66,5.70,0.2095,1
2941819,150,0.0567,-0.1031,0.0751,0.05,1.44,-1.24,0.1728,1
2941829,150,0.0432,-0.0417,0.0510,0.11,-0.17,-4.41,0.1475,1
2941839,150,-0.0146,0.1216,-0.1095,-3.58,-2.32,2.64,0.1536,1
2941849,150,-0.1038,0.0697,-0.1515,-4.38,4.88,7.14,0.1485,1
2941859,150,-0.0124,-0.0468,-0.0138,-4.63,-1.38,-3.46,0.1428,1
2941869,150,-0.0845,-0.0780,0.0209,-1.08,0.46,1.25,0.1437,1
2941879,150,0.0220,0.0063,0.0510,2.01,0.61,0.81,0.1327,1
2941889,150,-0.0295,-0.0651,0.0953,-0.05,4.30,3.02,0.1344,1
2941899,150,-0.0682,0.0830,0.0449,-1.97,-1.97,-1.97,0.1365,1
2941909,150,0.0537,-0.0157,0.0429,0.19,1.11,0.63,0.1197,1
2941919,150,-0.1865,0.1002,-0.0205,-1.89,9.15,8.46,0.1300,1
2941929,150,-0.0325,0.0396,-0.1254,-5.54,1.38,0.99,0.1346,1
2941939,150,-0.1807,0.1964,0.0292,4.55,7.11,4.05,0.1504,1
2941949,150,-0.0409,0.0364,-0.1506,-8.80,2.34,12.02,0.1461,1
2941959,150,-0.0272,-0.1357,0.1123,4.74,4.31,-0.31,0.1558,1
2941969,150,0.0533,0.1510,-0.0347,-4.37,-3.69,0.20,0.1599,1
2941979,150,0.0372,0.1585,-0.0293,1.03,-2.26,-3.68,0.1673,1
2941989,150,0.1655,0.0625,0.0437,0.41,-1.11,-7.21,0.1729,1
2941999,150,-0.1595,0.0495,-0.0503,-2.53,2.23,6.17,0.1777,1
2942009,150,0.0776,-0.1107,-0.0441,-8.24,-3.07,1.95,0.1820,1
2942019,150,-0.0099,0.0517,-0.0756,-3.29,-0.64,1.52,0.1716,1
2942029,150,0.0187,0.1125,-0.1232,0.04,0.18,-2.98,0.1744,1
2942039,150,-0.0090,-0.0051,-0.0051,-3.22,3.88,6.10,0.1524,1
2942049,150,0.0449,0.0814,-0.0424,0.60,2.73,2.14,0.1473,1
2942059,150,0.0129,0.0030,0.0152,-4.79,-0.47,0.79,0.1363,1
2942069,150,-0.0934,0.0396,-0.0582,-1.85,5.81,5.16,0.1314,1
2942079,150,0.0284,-0.0506,0.0413,0.51,2.15,2.29,0.1226,1
2942089,150,-0.0297,-0.0132,0.0155,-0.18,0.82,0.15,0.1088,1
2942099,150,0.0499,-0.0059,0.0370,0.67,0.79,-1.95,0.0958,1
2942109,150,0.0025,-0.0861,0.0780,-0.38,3.21,1.56,0.0922,1
2942119,150,0.0145,0.0547,-0.0192,-4.44,0.86,-0.47,0.0895,1
2942129,150,0.0754,0.0092,0.0461,-0.06,1.53,0.84,0.0774,1
2942138,150,0.0754,0.0092,0.0461,-0.06,1.53,0.84,0.0822,1
2942149,150,-0.1965,0.0464,0.0319,-2.34,8.33,8.40,0.0995,1
2942159,150,0.0116,0.0105,-0.1341,-7.63,2.61,5.94,0.1081,1
