time,pwm,ax,ay,az,gx,gy,gz,vibration,label
815046,0,-0.0586,-0.0641,-0.0254,7.65,3.71,22.83,0.2521,2
815056,0,-0.2039,0.2418,-0.1797,-1.62,5.87,15.47,0.2755,2
815066,0,-0.2457,0.1451,-0.1027,2.56,7.91,11.81,0.2844,2
815076,0,-0.0698,-0.2602,-0.0387,-1.06,4.62,5.83,0.2957,2
815086,0,-0.0443,-0.1673,-0.0003,-1.15,-1.19,5.73,0.2964,2
815096,0,-0.0311,-0.2503,0.0844,-3.13,-1.99,-5.43,0.2771,2
815106,0,0.0929,-0.1574,0.0455,1.98,-1.44,12.39,0.2802,2
815116,0,0.1016,0.1721,0.0586,-0.62,-2.37,3.16,0.2567,2
815126,0,-0.1884,-0.0768,-0.0811,-3.95,2.82,12.54,0.2485,2
815136,0,0.0242,0.1107,-0.0075,-12.48,-0.27,-10.57,0.2339,2
815146,0,-0.0319,0.1551,0.0036,-7.85,2.07,-9.24,0.2375,2
815156,0,-0.1319,0.1315,-0.0892,-6.55,1.25,-7.22,0.2178,2
815166,0,-0.0754,0.0719,-0.0392,-9.24,-0.09,-3.97,0.1987,2
815176,0,-0.0555,0.0309,-0.0430,0.19,1.44,4.08,0.1807,2
815186,0,-0.1042,0.0913,-0.0808,-3.85,1.79,3.66,0.1795,2
815196,0,-0.0627,0.0568,-0.0469,-8.27,1.56,-4.39,0.1615,2
815206,0,0.0290,0.0494,-0.0911,-1.96,-0.82,-1.53,0.1539,2
815216,0,-0.1446,0.2747,-0.1629,2.75,2.01,20.94,0.1779,2
815226,0,0.1846,0.2437,0.0384,-12.15,0.73,10.76,0.1906,2
815236,0,-0.0502,0.0542,-0.0001,-28.23,1.80,21.85,0.1887,2
815246,0,-0.0129,-0.3396,0.0989,-6.87,6.89,2.62,0.2136,2
815256,0,0.0725,-0.3283,0.0911,25.02,6.99,14.63,0.2313,2
815266,0,0.0977,-0.0787,0.1031,26.11,8.53,46.10,0.2343,2
815276,0,0.0981,0.0458,0.0913,27.73,11.29,25.15,0.2373,2
815286,0,-0.0168,0.0742,0.0048,7.13,9.53,29.14,0.2330,2
815296,0,0.0136,0.2807,-0.0706,-2.44,7.47,0.76,0.2485,2
815306,0,-0.0852,-0.6039,0.0993,20.83,4.69,-15.70,0.3143,2
815316,0,-0.0155,0.4418,-0.1254,-10.03,3.35,9.08,0.3281,2
815326,0,-0.0725,0.3566,-0.0390,-16.76,2.99,8.21,0.3339,2
815336,0,-0.0384,0.2889,-0.1155,-25.72,0.21,8.89,0.3476,2
815346,0,-0.0571,-0.0554,-0.0580,-26.40,-2.60,1.90,0.3305,2
815356,0,-0.1142,0.0512,-0.0808,-13.40,-2.04,-13.64,0.3152,2
815366,0,0.1083,-0.0109,-0.0328,-1.97,-1.97,-1.97,0.3130,2
815376,0,-0.0387,0.2885,-0.1306,-14.27,-1.16,9.98,0.3258,2
815386,0,-0.0159,-0.0909,0.0663,6.63,1.97,-17.55,0.3269,2
815396,0,-0.1296,-0.0694,-0.0215,3.70,7.39,13.11,0.3173,2
815406,0,-0.0217,0.0173,0.0115,-2.88,3.65,-22.72,0.2502,2
815416,0,-0.0921,0.1505,-0.1378,-6.34,-2.12,-2.97,0.2156,2
815426,0,-0.0518,0.2545,-0.1323,-6.37,-2.79,13.20,0.2039,2
815436,0,0.1139,0.2628,-0.0301,-14.29,-4.21,19.53,0.2001,2
815446,0,0.1757,-0.0499,0.0050,-20.73,-3.40,23.44,0.2060,2
815456,0,0.1032,-0.1442,0.1007,-17.05,-2.60,3.66,0.2106,2
815466,0,0.1730,-0.3861,0.1361,9.14,6.18,-7.15,0.2506,2
815476,0,0.0901,-0.4739,0.1561,24.22,12.06,1.05,0.2799,2
815486,0,0.0260,-0.3194,0.0995,35.92,18.39,22.05,0.2972,2
815496,0,0.0835,0.0062,0.0380,31.17,15.08,29.15,0.2949,2
815506,0,0.1188,0.0677,0.0898,6.02,2.07,21.65,0.2992,2
815516,0,0.0292,0.5206,0.0081,-19.21,-5.63,5.18,0.3343,2
815526,0,-0.1057,0.7404,-0.1587,-26.64,-0.82,21.87,0.4021,2
815536,0,0.0135,0.3439,-0.0541,-16.69,3.78,1.95,0.4068,2
815546,0,0.0509,-0.0735,-0.0017,-16.85,5.18,0.16,0.4037,2
815556,0,-0.1821,-0.1454,-0.0690,1.48,2.27,-9.50,0.4059,2
815566,0,-0.0554,-0.2296,0.0144,-10.41,2.16,-6.73,0.3880,2
815576,0,-0.0691,-0.0722,-0.0520,-5.81,1.89,-4.76,0.3552,2
815586,0,-0.0638,0.0266,0.0213,-5.96,-2.36,-33.90,0.3397,2
815596,0,-0.0454,0.1089,-0.0415,-4.98,1.72,-3.11,0.3408,2
815606,0,0.0205,-0.2246,0.0573,6.44,1.15,-9.41,0.3448,2
815616,0,-0.0773,0.4320,-0.0597,1.25,2.87,11.60,0.3336,2
815626,0,-0.0998,-0.0290,-0.0935,-9.33,4.85,3.76,0.2341,2
815636,0,-0.0220,-0.0974,0.0122,-9.26,0.95,-15.69,0.2090,2
815646,0,-0.0293,-0.2706,-0.0124,-4.68,-0.27,12.69,0.2243,2
815656,0,0.0664,0.1056,-0.0016,4.56,-1.69,-5.25,0.2143,2
815666,0,-0.1899,-0.1784,0.0181,3.17,5.73,7.23,0.2172,2
815676,0,0.0166,0.2732,-0.0521,0.05,4.02,7.66,0.2316,2
815686,0,-0.0114,-0.2004,-0.0053,9.13,11.30,7.12,0.2391,2
815696,0,0.0378,-0.0640,0.0662,18.20,10.53,-3.33,0.2379,2
815706,0,-0.0824,-0.1241,-0.0884,-10.11,-0.81,9.05,0.2328,2
815716,0,-0.1572,0.0719,-0.0524,-10.89,9.08,18.63,0.1945,2
815726,0,0.0812,-0.0194,0.0280,-7.92,5.76,2.77,0.1914,2
815736,0,-0.1894,-0.5228,-0.0184,-4.24,-0.41,-20.33,0.2580,2
815746,0,-0.2438,0.4774,-0.1634,-17.58,3.42,12.74,0.3009,2
815756,0,0.1290,-0.2547,0.0766,-5.62,-3.69,-29.86,0.3126,2
815766,0,0.1834,-0.4325,0.1506,7.69,-0.24,-31.33,0.3395,2
815776,0,0.1567,-0.2628,0.1176,1.41,3.64,-9.31,0.3439,2
815806,0,-0.1388,0.0986,-0.1395,-10.87,-0.23,1.18,0.3522,2
815816,0,-0.1063,0.1407,-0.0552,-11.40,-2.78,10.00,0.3524,2
815876,0,-0.0993,0.2101,-0.1440,-10.53,1.27,4.40,0.2152,2
817386,0,0.0784,0.1107,0.0496,18.76,9.79,30.35,0.2278,2
817396,0,0.0881,0.0910,-0.0647,-0.25,8.86,21.59,0.2248,2
817406,0,0.1931,-0.1045,0.0702,-9.05,-1.62,3.05,0.2244,2
817626,0,-0.0323,-0.0760,0.0189,-5.61,7.29,10.73,0.2972,2
817636,0,-0.0384,-0.0515,-0.0113,7.13,7.55,7.92,0.2958,2
817646,0,-0.0896,0.0392,0.0010,12.24,8.27,16.35,0.2856,2
817656,0,0.0544,0.1122,-0.0170,8.95,4.60,18.14,0.2771,2
817936,0,-0.2576,-0.0102,-0.1417,-6.66,2.57,0.67,0.2823,2
817946,0,0.1852,0.0018,0.0509,5.56,2.98,7.02,0.2828,2
818006,0,-0.1291,0.2263,-0.1631,-5.13,1.76,5.82,0.2488,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
818016,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2571,2
819025,0,-0.1677,0.0971,-0.1069,-15.33,-1.30,6.88,0.2430,2
819028,0,0.0198,-0.3385,0.0564,-2.69,-4.44,2.55,0.2494,2
819037,0,-0.2032,0.2073,-0.1791,-4.26,6.56,2.66,0.2648,2
820479,0,-0.2032,0.2073,-0.1791,-4.26,6.56,2.66,0.2635,2
820482,0,-0.1348,0.4203,-0.0901,-6.82,-4.26,17.50,0.2887,2
820491,0,-0.2652,0.5125,-0.0879,-11.49,4.39,9.29,0.3377,2
820501,0,-0.0818,-0.0163,-0.1037,-27.51,-0.91,4.94,0.3368,2
821510,0,-0.0818,-0.0163,-0.1037,-27.51,-0.91,4.94,0.3350,2
821513,0,-0.0352,0.0714,-0.0776,-8.02,-3.27,-10.28,0.3225,2
821522,0,-0.0556,0.3376,-0.1414,-10.58,-1.00,11.24,0.3359,2
821532,0,-0.1288,0.2174,-0.0635,-5.92,-0.69,18.59,0.3387,2
821542,0,-0.0336,0.1707,-0.0225,-7.33,-2.85,-11.00,0.3256,2
821552,0,-0.0914,0.0982,-0.0477,-5.41,0.44,0.69,0.3104,2
821562,0,0.0453,-0.0888,0.0414,9.10,4.27,1.10,0.2931,2
821572,0,0.1722,-0.0705,0.0690,-1.97,-1.97,-1.97,0.2637,2
821581,0,0.1722,-0.0705,0.0690,-1.97,-1.97,-1.97,0.1986,2
821592,0,0.2090,0.0303,0.0831,-11.27,0.27,-3.89,0.2069,2
821602,0,-0.0872,-0.4281,-0.0545,6.17,4.34,7.76,0.2458,2
821612,0,-0.0178,0.0675,0.0158,-12.40,-0.85,-4.82,0.2443,2
821622,0,-0.0486,0.0341,-0.0528,9.00,2.89,9.08,0.2159,2
821632,0,0.0473,0.0897,0.0130,9.98,3.66,25.71,0.2022,2
821642,0,-0.1468,-0.0169,-0.0627,2.53,5.03,24.13,0.2009,2
821652,0,-0.0176,-0.1909,0.0128,1.95,4.44,9.76,0.2050,2
821662,0,-0.0107,-0.3492,0.0298,-1.37,1.74,0.29,0.2306,2
821672,0,0.0099,-0.0171,0.0610,-1.40,0.79,2.48,0.2228,2
821682,0,-0.0850,-0.0382,0.0385,-2.14,0.11,-2.95,0.2161,2
821692,0,-0.1244,0.1111,-0.0550,4.03,0.21,10.21,0.2113,2
821702,0,0.0814,0.2715,-0.0154,-13.94,-1.59,-15.01,0.1825,2
821712,0,0.1059,0.0891,-0.0485,-1.97,-1.97,-1.97,0.1870,2
821722,0,-0.0746,0.0047,0.0001,-10.98,1.52,-21.54,0.1868,2
821732,0,0.0066,0.2066,-0.0256,-10.48,3.67,10.75,0.1954,2
821742,0,-0.1663,-0.3146,-0.0633,-3.56,1.44,-5.24,0.2206,2
821752,0,0.0122,0.0211,-0.0639,-0.76,6.27,4.68,0.2132,2
821762,0,-0.0937,0.0540,-0.0430,-5.80,3.19,2.41,0.1858,2
821772,0,-0.1558,0.0379,-0.0572,-2.10,1.00,-0.37,0.1923,2
821782,0,-0.0557,-0.5533,0.1022,5.55,2.24,-20.92,0.2607,2
821792,0,0.0178,0.0765,-0.0277,6.93,1.16,3.31,0.2560,2
821802,0,0.0487,0.2920,-0.0578,5.08,2.90,8.00,0.2580,2
821812,0,0.1381,0.5064,-0.0452,-16.91,-3.62,7.66,0.3036,2
821822,0,0.1247,0.4601,-0.1205,-26.39,-1.26,-6.46,0.3403,2
821832,0,-0.0599,0.0695,-0.0336,-15.34,3.15,13.56,0.3353,2
821842,0,-0.0690,-0.2814,0.0341,14.05,2.95,-7.67,0.3284,2
821852,0,-0.1467,-0.3703,-0.1089,9.61,7.93,15.21,0.3528,2
821862,0,-0.0859,-0.2354,-0.0152,9.25,8.90,34.15,0.3597,2
821872,0,0.1290,-0.3133,0.0902,5.30,6.18,12.69,0.3726,2
821882,0,0.0496,-0.3976,0.0435,6.67,-0.54,-5.38,0.3508,2
821892,0,-0.0962,-0.0114,-0.0717,-9.43,-0.14,-27.08,0.3519,2
821902,0,0.0756,-0.1449,0.0461,3.24,-0.56,6.89,0.3430,2
821912,0,-0.0559,-0.1253,0.0038,-1.39,-0.98,5.08,0.3029,2
821922,0,-0.0246,0.3585,0.0032,-6.67,-1.40,2.03,0.2837,2
821932,0,-0.0469,0.4735,-0.0171,-0.01,-0.01,-0.01,0.3197,2
821942,0,-0.1163,0.4118,-0.1330,-12.86,1.43,6.18,0.3373,2
821952,0,0.0458,0.0770,-0.0127,-15.69,1.19,9.12,0.3123,2
821962,0,0.0098,-0.2118,0.0284,11.84,3.94,5.21,0.3096,2
821972,0,-0.1068,-0.3725,-0.0384,1.68,4.30,3.07,0.3142,2
821982,0,-0.0389,-0.3792,0.0823,-3.50,4.14,1.08,0.3125,2
821992,0,-0.0049,-0.3844,0.0775,5.17,1.02,-27.82,0.3340,2
822002,0,-0.0889,-0.3210,0.0815,14.42,3.43,-8.97,0.3471,2
822012,0,-0.0670,0.1997,-0.0157,15.84,4.81,27.36,0.3508,2
822022,0,0.2308,0.3135,-0.0282,-7.25,-0.72,7.47,0.3541,2
822032,0,0.0225,-0.3423,0.0682,22.19,8.92,25.23,0.3390,2
822042,0,-0.0145,0.3946,-0.0492,-10.19,3.58,4.82,0.3327,2
822052,0,-0.1607,0.3355,-0.1920,-7.33,-0.37,-3.11,0.3569,2
822062,0,-0.1634,0.3886,-0.1020,-14.56,-2.50,10.80,0.3763,2
822072,0,0.0211,0.6745,-0.1027,-19.52,0.02,28.30,0.4160,2
822082,0,0.0253,0.4196,-0.1614,-13.85,-0.91,13.56,0.4220,2
822092,0,0.1353,0.3604,-0.0604,-22.13,0.95,2.33,0.4218,2
822102,0,-0.0278,-0.6598,0.0103,17.27,0.32,-11.51,0.4580,2
822112,0,-0.0325,0.2859,-0.0506,-11.45,7.43,7.63,0.4624,2
822122,0,-0.1279,-0.1065,-0.0256,0.03,7.15,-9.03,0.4488,2
822132,0,-0.0914,-0.4549,-0.0243,6.49,5.92,5.63,0.4591,2
822142,0,-0.0989,-0.2119,-0.0052,4.13,4.79,15.96,0.4477,2
822152,0,0.0382,0.4466,-0.0926,-11.06,-0.87,0.53,0.4515,2
822162,0,0.0607,0.3153,-0.0588,-15.65,0.15,6.50,0.4424,2
822172,0,0.0393,-0.1828,-0.0023,8.83,3.18,9.50,0.3907,2
822182,0,0.1604,-0.1350,0.0803,5.54,2.79,12.46,0.3706,2
822192,0,0.1328,-0.1364,0.0524,3.74,3.32,12.76,0.3551,2
822202,0,0.1036,0.3208,0.0317,0.10,1.75,6.24,0.3065,2
822212,0,-0.0876,-0.1734,-0.0182,-7.92,6.12,-2.02,0.2987,2
822222,0,-0.0547,-0.2443,0.0275,4.82,4.93,8.60,0.3045,2
822232,0,0.0092,0.0825,0.0238,-5.92,3.76,-0.83,0.2681,2
822242,0,0.0421,0.0669,0.0191,-3.69,3.65,-12.79,0.2590,2
823252,0,0.0421,0.0669,0.0191,-3.69,3.65,-12.79,0.2163,2
823255,0,0.0354,-0.0291,-0.0253,-1.77,1.53,0.32,0.1908,2
823264,0,-0.0101,-0.0169,-0.0333,-3.07,1.97,4.94,0.1818,2
823274,0,-0.0095,-0.0326,0.0341,-1.72,2.66,0.65,0.1681,2
823284,0,0.0071,-0.0179,-0.0416,-2.42,2.22,3.28,0.1567,2
823294,0,-0.0107,-0.0060,0.0247,-2.44,2.94,2.89,0.1147,2
823304,0,0.0307,-0.0537,-0.0335,-2.20,1.66,1.99,0.0992,2
823314,0,-0.0239,-0.0211,0.0196,-0.98,3.27,0.44,0.0604,2
823324,0,0.0230,-0.0164,-0.0253,-1.24,2.34,1.50,0.0552,2
823334,0,0.0022,-0.0193,-0.0423,-2.60,1.82,4.89,0.0510,2
823344,0,-0.0322,-0.0174,-0.0087,-0.98,3.02,-1.34,0.0456,2
823354,0,0.0038,-0.0186,-0.0301,-3.85,1.77,3.39,0.0439,2
823364,0,-0.0168,-0.0154,0.0263,-0.87,2.15,-1.68,0.0436,2
823374,0,0.0024,-0.0350,-0.0463,-2.69,1.31,2.34,0.0448,2
823384,0,-0.0014,-0.0049,0.0288,-1.67,2.44,0.82,0.0434,2
823394,0,-0.0185,-0.0287,-0.0151,-2.64,1.92,3.50,0.0441,2
823404,0,-0.0248,-0.0163,0.0154,-0.90,2.34,-0.27,0.0396,2
823414,0,0.0171,-0.0329,-0.0354,-1.73,1.56,0.27,0.0411,2
823424,0,-0.0217,-0.0251,0.0029,-2.61,2.57,3.33,0.0407,2
823434,0,-0.0051,-0.0286,-0.0095,-1.65,1.63,-1.82,0.0391,2
823444,0,-0.0159,-0.0472,-0.0276,-3.50,2.04,3.11,0.0414,2
823454,0,-0.0043,-0.0362,-0.0476,-2.97,1.33,2.97,0.0441,2
823463,0,-0.0043,-0.0362,-0.0476,-2.97,1.33,2.97,0.0467,2
823474,0,0.0253,-0.0277,-0.0345,-2.39,1.25,1.92,0.0459,2
823484,0,0.0140,-0.0337,-0.0392,-2.49,1.66,3.38,0.0480,2
823494,0,-0.0092,-0.0184,0.0307,-1.54,2.79,-0.37,0.0480,2
823504,0,0.0017,-0.0304,-0.0412,-3.40,1.56,2.82,0.0496,2
823514,0,-0.0151,-0.0006,0.0177,-0.95,3.00,1.38,0.0474,2
823524,0,0.0367,-0.0247,-0.0292,-2.53,1.17,1.02,0.0492,2
823534,0,-0.0340,-0.0060,0.0076,-3.81,2.83,3.58,0.0495,2
823544,0,0.0400,-0.0429,-0.0150,-1.75,1.31,-0.28,0.0499,2
823554,0,-0.0140,-0.0210,-0.0408,-2.56,1.83,4.16,0.0486,2
823564,0,-0.0186,-0.0445,0.0058,-1.75,2.41,-1.71,0.0473,2
823574,0,0.0064,-0.0489,-0.0431,-2.32,1.56,1.91,0.0491,2
823584,0,-0.0142,-0.0147,0.0305,-1.63,2.73,-0.20,0.0475,2
823594,0,-0.0094,-0.0375,-0.0408,-2.46,1.90,2.76,0.0494,2
823604,0,-0.0045,-0.0108,0.0253,-1.11,2.63,2.23,0.0474,2
823614,0,0.0299,-0.0382,-0.0302,-2.39,1.64,2.02,0.0502,2
823624,0,-0.0220,-0.0160,0.0196,-1.73,2.57,3.29,0.0485,2
823634,0,0.0371,-0.0232,-0.0292,-0.89,1.71,1.22,0.0501,2
823644,0,-0.0273,-0.0064,0.0018,-2.43,2.00,2.88,0.0471,2
823654,0,0.0004,-0.0379,-0.0151,-0.82,1.88,-1.16,0.0464,2
823664,0,0.0034,-0.0349,-0.0408,-2.15,1.63,2.92,0.0470,2
823674,0,-0.0187,-0.0172,0.0144,-0.61,2.27,-0.48,0.0432,2
823684,0,0.0040,-0.0408,-0.0369,-1.59,2.40,5.05,0.0451,2
823694,0,-0.0121,-0.0097,0.0294,0.55,2.79,2.30,0.0428,2
823704,0,0.0089,-0.0331,-0.0449,-1.60,2.41,3.48,0.0455,2
823714,0,-0.0168,0.0002,0.0234,-0.94,3.00,3.02,0.0427,2
823724,0,0.0237,-0.0346,-0.0351,0.05,1.16,2.34,0.0449,2
823734,0,-0.0356,-0.0205,0.0067,-0.95,2.38,2.20,0.0437,2
823744,0,0.0192,-0.0336,-0.0198,-0.55,1.11,-1.63,0.0449,2
823754,0,-0.0148,-0.0355,-0.0427,-1.24,1.03,1.78,0.0467,2
823764,0,-0.0168,-0.0096,0.0104,-0.82,1.16,-4.56,0.0441,2
823774,0,-0.0075,-0.0513,-0.0356,-1.48,1.17,0.58,0.0475,2
823784,0,-0.0032,-0.0163,0.0356,0.09,2.09,-2.41,0.0458,2
823793,0,-0.0032,-0.0163,0.0356,0.09,2.09,-2.41,0.0463,2
823804,0,0.0009,-0.0241,0.0282,-1.05,3.50,2.50,0.0443,2
823814,0,0.0020,-0.0280,-0.0193,-1.05,2.53,3.01,0.0447,2
823824,0,0.0262,-0.0340,-0.0282,-2.14,2.65,4.64,0.0443,2
823834,0,0.0135,-0.0438,-0.0408,-1.90,2.12,5.76,0.0465,2
823844,0,-0.0361,-0.0130,-0.0069,-2.37,3.11,7.58,0.0461,2
823854,0,0.0017,-0.0242,0.0027,-1.70,3.18,0.31,0.0431,2
823864,0,-0.0029,-0.0332,-0.0453,-2.66,1.80,2.82,0.0461,2
823874,0,-0.0235,-0.0173,0.0248,-1.97,2.90,-1.19,0.0433,2
823884,0,0.0090,-0.0312,-0.0375,-3.18,1.55,2.88,0.0444,2
823894,0,-0.0217,-0.0203,0.0263,-1.73,2.66,0.96,0.0444,2
823904,0,0.0189,-0.0220,-0.0366,-1.78,1.34,0.50,0.0453,2
823914,0,-0.0338,-0.0138,0.0142,-2.90,2.69,2.56,0.0457,2
823924,0,0.0319,-0.0442,-0.0282,-1.52,1.79,-0.02,0.0469,2
823934,0,0.0052,-0.0322,-0.0445,-2.49,1.72,3.68,0.0462,2
823944,0,0.0130,-0.0271,-0.0107,-0.80,2.25,-0.85,0.0456,2
823954,0,-0.0135,-0.0155,-0.0240,-2.73,1.74,4.66,0.0461,2
823964,0,-0.0281,-0.0188,0.0175,-0.26,2.71,-1.20,0.0442,2
823974,0,-0.0215,-0.0131,-0.0198,-2.37,1.73,4.29,0.0437,2
823984,0,-0.0227,-0.0147,0.0277,0.02,2.53,-1.09,0.0425,2
823994,0,0.0034,-0.0246,-0.0402,-1.64,1.21,0.40,0.0433,2
824004,0,-0.0146,-0.0106,0.0234,-1.12,2.15,0.32,0.0418,2
824014,0,0.0328,-0.0320,-0.0326,-0.15,1.27,-0.80,0.0437,2
824024,0,-0.0200,-0.0100,0.0155,-2.03,2.06,2.63,0.0400,2
824034,0,-0.0157,-0.0243,-0.0176,-1.77,1.79,2.95,0.0376,2
824044,0,-0.0171,-0.0182,-0.0089,-2.11,2.02,4.44,0.0372,2
824054,0,-0.0093,-0.0296,0.0073,-1.01,2.19,0.08,0.0372,2
824064,0,0.0007,-0.0391,-0.0313,-2.54,2.21,4.54,0.0386,2
824074,0,-0.0212,-0.0109,0.0266,-0.70,2.42,0.83,0.0389,2
824084,0,0.0054,-0.0385,-0.0444,-1.95,2.15,4.13,0.0414,2
824094,0,-0.0119,-0.0214,0.0236,-1.38,2.65,-0.79,0.0401,2
824104,0,0.0083,-0.0121,-0.0417,-1.29,1.69,2.77,0.0414,2
824114,0,-0.0178,-0.0139,0.0276,-1.66,2.43,-1.77,0.0391,2
824124,0,0.0133,-0.0431,-0.0403,-3.24,0.56,0.36,0.0426,2
824134,0,-0.0281,-0.0015,0.0186,-1.47,2.53,0.88,0.0426,2
824144,0,0.0332,-0.0362,-0.0243,-2.07,0.39,-1.10,0.0452,2
824154,0,-0.0394,-0.0020,0.0054,-2.32,2.08,1.94,0.0459,2
824164,0,0.0236,-0.0359,-0.0090,-0.66,0.78,-2.40,0.0452,2
824174,0,-0.0149,-0.0234,-0.0177,-1.63,1.19,2.17,0.0450,2
824184,0,-0.0169,-0.0260,0.0166,-0.37,1.88,-4.73,0.0424,2
824194,0,-0.0090,-0.0326,-0.0390,-1.85,0.67,1.02,0.0442,2
824204,0,-0.0099,-0.0108,0.0324,-1.86,1.59,-4.05,0.0434,2
824214,0,-0.0054,-0.0374,-0.0416,-2.44,0.56,-1.37,0.0455,2
824224,0,-0.0110,-0.0178,0.0234,-1.56,1.94,0.32,0.0425,2
824234,0,0.0318,-0.0450,-0.0289,-1.81,1.00,0.80,0.0456,2
824244,0,-0.0301,-0.0212,0.0108,-1.34,2.29,4.39,0.0439,2
824254,0,0.0299,-0.0270,-0.0201,0.09,1.53,1.40,0.0444,2
824264,0,-0.0237,-0.0091,-0.0054,-1.87,1.89,5.04,0.0429,2
824274,0,-0.0011,-0.0299,0.0003,0.06,1.82,-2.56,0.0427,2
824284,0,-0.0014,-0.0249,-0.0268,-1.54,0.91,1.40,0.0428,2
824294,0,-0.0218,-0.0140,0.0255,-0.49,0.95,-4.99,0.0412,2
824304,0,0.0067,-0.0382,-0.0379,-1.91,0.29,-1.67,0.0432,2
824314,0,-0.0182,-0.0080,0.0317,-1.42,0.62,-4.82,0.0411,2
824324,0,0.0090,-0.0453,-0.0372,-2.65,0.07,-2.97,0.0441,2
824334,0,-0.0213,-0.0162,0.0260,-2.33,1.56,-0.11,0.0412,2
824344,0,0.0266,-0.0465,-0.0272,-1.20,0.73,-0.53,0.0437,2
824354,0,-0.0295,-0.0303,0.0064,-2.06,2.02,2.62,0.0435,2
824364,0,0.0193,-0.0431,-0.0071,-1.77,1.56,-0.56,0.0453,2
824374,0,-0.0066,-0.0375,-0.0156,-1.30,1.79,2.96,0.0462,2
824384,0,-0.0261,-0.0224,0.0180,0.16,2.56,-2.39,0.0464,2
824394,0,-0.0120,-0.0451,-0.0420,-2.00,1.18,0.22,0.0491,2
824404,0,-0.0002,-0.0291,0.0414,-0.92,1.39,-3.24,0.0487,2
824414,0,-0.0091,-0.0223,-0.0318,-2.98,0.83,1.05,0.0489,2
824424,0,0.0020,-0.0302,0.0335,-2.15,1.71,-1.27,0.0474,2
824434,0,0.0333,-0.0278,-0.0272,-2.82,0.55,-0.59,0.0486,2
824444,0,-0.0217,-0.0302,0.0167,-3.79,2.77,2.20,0.0466,2
824454,0,0.0097,-0.0534,-0.0325,-2.66,1.69,1.08,0.0489,2
824464,0,-0.0298,-0.0213,-0.0054,-4.03,2.69,5.63,0.0479,2
824474,0,0.0040,-0.0320,0.0059,-3.10,2.60,0.14,0.0473,2
824484,0,-0.0035,-0.0246,-0.0268,-3.62,2.02,5.27,0.0471,2
824494,0,-0.0179,-0.0157,0.0286,-3.30,2.27,-0.99,0.0443,2
824504,0,0.0072,-0.0336,-0.0329,-4.83,0.98,1.70,0.0440,2
824514,0,-0.0195,-0.0237,0.0271,-3.85,2.40,-0.88,0.0441,2
824524,0,0.0140,-0.0275,-0.0338,-3.50,1.15,-1.35,0.0442,2
824534,0,-0.0271,-0.0175,0.0195,-5.16,2.63,0.65,0.0428,2
824544,0,0.0312,-0.0485,-0.0228,-3.98,1.56,-2.57,0.0453,2
824554,0,-0.0346,-0.0231,0.0020,-4.86,2.05,2.10,0.0427,2
824564,0,0.0153,-0.0369,-0.0111,-2.75,2.18,-2.44,0.0431,2
824574,0,-0.0115,-0.0383,-0.0159,-4.90,2.02,3.17,0.0440,2
824584,0,-0.0206,-0.0456,0.0167,-3.00,2.64,-2.33,0.0456,2
824593,0,-0.0206,-0.0456,0.0167,-3.00,2.64,-2.33,0.0471,2
824604,0,-0.0221,-0.0124,0.0260,-3.56,2.72,-2.42,0.0461,2
824614,0,-0.0101,-0.0349,-0.0411,-5.76,1.49,0.17,0.0475,2
824624,0,-0.0085,-0.0421,-0.0242,-5.44,1.69,2.04,0.0479,2
824634,0,-0.0073,-0.0368,-0.0207,-5.47,1.29,1.15,0.0483,2
824644,0,-0.0187,-0.0248,0.0140,-5.24,2.18,0.44,0.0454,2
824654,0,0.0292,-0.0520,-0.0186,-3.08,1.95,-1.38,0.0478,2
824664,0,-0.0181,-0.0520,-0.0032,-3.37,2.21,4.93,0.0491,2
824674,0,-0.0049,-0.0326,0.0017,-1.49,2.37,0.54,0.0483,2
824684,0,-0.0026,-0.0374,-0.0217,-3.07,2.30,4.49,0.0474,2
824694,0,0.0243,-0.0222,-0.0052,-2.27,1.35,-1.61,0.0456,2
824704,0,-0.0212,-0.0331,-0.0178,-3.76,2.01,2.96,0.0462,2
824713,0,-0.0212,-0.0331,-0.0178,-3.76,2.01,2.96,0.0449,2
